id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path
48175,Women,Accessories,Bags,Handbags,Black,Winter,2016.0,Casual,Fossil Women Black Handbag,data/fashion-dataset/images\48175.jpg
53997,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Kiara Women Grey Handbag,data/fashion-dataset/images\53997.jpg
42858,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,French Connection Women Brown Sling Bag,data/fashion-dataset/images\42858.jpg
21521,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Kiara Women Rose Pink Handbag,data/fashion-dataset/images\21521.jpg
37409,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Murcia Women Black Handbag,data/fashion-dataset/images\37409.jpg
3387,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women With Stitch Black Bag,data/fashion-dataset/images\3387.jpg
42834,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,French Connection Women Grey & Brown Handbag,data/fashion-dataset/images\42834.jpg
35909,Women,Accessories,Bags,Handbags,Yellow,Summer,2012.0,Casual,Peperone Women Yellow Sling Bag,data/fashion-dataset/images\35909.jpg
21975,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Casual Brown Handbag,data/fashion-dataset/images\21975.jpg
21526,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Kiara Women Glossy Red Handbag,data/fashion-dataset/images\21526.jpg
5874,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,Puma Womens Thrill Black handbag,data/fashion-dataset/images\5874.jpg
53684,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Kiara Women Purple Handbag,data/fashion-dataset/images\53684.jpg
25208,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Lino Perros Women Leatherette Grey Handbag,data/fashion-dataset/images\25208.jpg
42837,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,French Connection Women Black Kite Handbag,data/fashion-dataset/images\42837.jpg
22011,Women,Accessories,Bags,Handbags,Blue,Winter,2015.0,Casual,Murcia Women Casual Blue Handbag,data/fashion-dataset/images\22011.jpg
20398,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Baggit Women Golmaal Taj Brown Handbag,data/fashion-dataset/images\20398.jpg
3404,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Murcia Women Red Hobo Handbag,data/fashion-dataset/images\3404.jpg
36036,Unisex,Accessories,Bags,Handbags,Mustard,Summer,2012.0,Casual,OTLS Unisex Mustard Brown Bag,data/fashion-dataset/images\36036.jpg
8520,Women,Accessories,Bags,Handbags,Grey,Summer,2011.0,Casual,Nike Women Nike Grey handbag Grey Bags,data/fashion-dataset/images\8520.jpg
34731,Women,Accessories,Bags,Handbags,Mustard,Summer,2012.0,Casual,Baggit Women Mustard Selection Hunt Sling Bag,data/fashion-dataset/images\34731.jpg
42854,Women,Accessories,Bags,Handbags,Brown,Summer,2010.0,Casual,French Connection Brown Colourblocked Tote Bag,data/fashion-dataset/images\42854.jpg
47689,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Murcia Women Brown Sling Bag,data/fashion-dataset/images\47689.jpg
52766,Women,Accessories,Bags,Handbags,Black,Fall,2012.0,Casual,Fiorelli Women Black Leather Handbag,data/fashion-dataset/images\52766.jpg
20963,Women,Accessories,Bags,Handbags,Black,Winter,2016.0,Casual,Fastrack Women Polyester Black Sling Bag,data/fashion-dataset/images\20963.jpg
16765,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Spice Art Women Antique Black Potli,data/fashion-dataset/images\16765.jpg
49063,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Lino Perros Women Brown Handbag,data/fashion-dataset/images\49063.jpg
25296,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Lino Perros Women Sporty Olive Handbag,data/fashion-dataset/images\25296.jpg
47886,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Murcia Women Dark Brown Handbag,data/fashion-dataset/images\47886.jpg
25218,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Lino Perros Women Pink & Black Striped Handbag,data/fashion-dataset/images\25218.jpg
27748,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Sling Bag,data/fashion-dataset/images\27748.jpg
53921,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Kiara Women Camel Brown Handbag,data/fashion-dataset/images\53921.jpg
28448,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Kiara Women Brown Handbag,data/fashion-dataset/images\28448.jpg
47341,Women,Free Items,Free Gifts,Handbags,Black,Summer,2010.0,Casual,Baggit Black Sling Bag,data/fashion-dataset/images\47341.jpg
3384,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Stitch Black Bag,data/fashion-dataset/images\3384.jpg
54512,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Lino Perros Women Beige Handbag,data/fashion-dataset/images\54512.jpg
9003,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Tote Black Handbags,data/fashion-dataset/images\9003.jpg
10230,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Claudia Brown Handbags,data/fashion-dataset/images\10230.jpg
43277,Women,Accessories,Bags,Handbags,Lavender,Winter,2012.0,Casual,Murcia Women Lavender Handbag,data/fashion-dataset/images\43277.jpg
2663,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Non Leather Brown Bag,data/fashion-dataset/images\2663.jpg
54409,Women,Accessories,Bags,Handbags,Purple,Fall,2012.0,Casual,Baggit Women Purple Sling Bag,data/fashion-dataset/images\54409.jpg
49518,Women,Accessories,Bags,Handbags,Gold,Summer,2012.0,Casual,Rocia Women Golden Handbag,data/fashion-dataset/images\49518.jpg
47794,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Murcia Women Brown Handbag,data/fashion-dataset/images\47794.jpg
33432,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Baggit Green Handbag,data/fashion-dataset/images\33432.jpg
2365,Women,Accessories,Bags,Handbags,Pink,Spring,2011.0,Sports,ADIDAS Pink Women Bag,data/fashion-dataset/images\2365.jpg
27678,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Handbag,data/fashion-dataset/images\27678.jpg
25288,Women,Accessories,Bags,Handbags,Turquoise Blue,Summer,2012.0,Casual,Lino Perros Women Leatherette Turquoise Blue Sling Bag,data/fashion-dataset/images\25288.jpg
42839,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,French Connection Women Brown Handbag,data/fashion-dataset/images\42839.jpg
38755,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Nike Women Black Handbag,data/fashion-dataset/images\38755.jpg
54007,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Kiara Women Grey Handbag,data/fashion-dataset/images\54007.jpg
14788,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Handbags,data/fashion-dataset/images\14788.jpg
52754,Women,Accessories,Bags,Handbags,Black,Fall,2012.0,Casual,Fiorelli Women Black and Taupe Leather Handbag,data/fashion-dataset/images\52754.jpg
37435,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Murcia Women Black Handbag,data/fashion-dataset/images\37435.jpg
10220,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Murcia Women Mary Pink Handbags,data/fashion-dataset/images\10220.jpg
35918,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Peperone Women Black Handbag,data/fashion-dataset/images\35918.jpg
35910,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Peperone Women Brown Handbag,data/fashion-dataset/images\35910.jpg
54386,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Baggit Women Black & Grey Small Handbag,data/fashion-dataset/images\54386.jpg
20602,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Baggit Women Red Selection Lisa Sling Bag,data/fashion-dataset/images\20602.jpg
16759,Women,Accessories,Bags,Handbags,White,Winter,2015.0,Casual,Spice Art Women Copper Glass White Handbags,data/fashion-dataset/images\16759.jpg
22001,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Casual Green Handbag,data/fashion-dataset/images\22001.jpg
10217,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Murcia Women Kkhh Pink Handbags,data/fashion-dataset/images\10217.jpg
21552,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Kiara Women Small Pocket Purple Handbag,data/fashion-dataset/images\21552.jpg
53897,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Kiara Women Camel Brown Handbag,data/fashion-dataset/images\53897.jpg
22502,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk  Women Blue Casual Flats,data/fashion-dataset/images\22502.jpg
39591,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Wedges,data/fashion-dataset/images\39591.jpg
32841,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Grendha Women Jola Cigana Gold Flats,data/fashion-dataset/images\32841.jpg
45362,Women,Footwear,Shoes,Heels,Olive,Summer,2016.0,Casual,Cobblerz Women Olive Green Sandals,data/fashion-dataset/images\45362.jpg
54142,Women,Footwear,Shoes,Heels,Beige,Winter,2012.0,Casual,Rocia Women Beige Sandals,data/fashion-dataset/images\54142.jpg
56961,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Flats,data/fashion-dataset/images\56961.jpg
45375,Women,Footwear,Shoes,Heels,Grey,Summer,2016.0,Casual,Cobblerz Women Grey Sandals,data/fashion-dataset/images\45375.jpg
33110,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Peep Toes,data/fashion-dataset/images\33110.jpg
49622,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Flats,data/fashion-dataset/images\49622.jpg
20275,Women,Footwear,Shoes,Heels,Multi,Winter,2015.0,Casual,Catwalk Women Casual Multi Flats,data/fashion-dataset/images\20275.jpg
55644,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels,data/fashion-dataset/images\55644.jpg
41673,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Catwalk Women Gold Heels,data/fashion-dataset/images\41673.jpg
45343,Women,Footwear,Shoes,Heels,Multi,Summer,2016.0,Casual,Cobblerz Women Multicoloured Sandals,data/fashion-dataset/images\45343.jpg
47637,Women,Footwear,Shoes,Heels,Yellow,Spring,2013.0,Casual,Carlton London Women Yellow Peep Toes,data/fashion-dataset/images\47637.jpg
45331,Women,Footwear,Shoes,Heels,Blue,Summer,2016.0,Casual,Cobblerz Women Blue Heels,data/fashion-dataset/images\45331.jpg
47455,Women,Footwear,Shoes,Heels,Purple,Summer,2012.0,Casual,Tiptopp Women Purple Flip-Flops,data/fashion-dataset/images\47455.jpg
2900,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Wedding Collection Silver Heels,data/fashion-dataset/images\2900.jpg
49618,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Bronze Heels,data/fashion-dataset/images\49618.jpg
14362,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Casual Beige Flats,data/fashion-dataset/images\14362.jpg
3137,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Ethnic,Catwalk Women Ethnic Leather Flat Brown Flats,data/fashion-dataset/images\3137.jpg
34075,Women,Footwear,Shoes,Heels,White,Fall,2012.0,Formal,Clarks Women Henderson Toy Bone Leather White Flats,data/fashion-dataset/images\34075.jpg
22295,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Inc. 5 Women Casual Black Flats,data/fashion-dataset/images\22295.jpg
27079,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black Flats,data/fashion-dataset/images\27079.jpg
2874,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels,data/fashion-dataset/images\2874.jpg
56995,Women,Footwear,Shoes,Heels,Purple,Winter,2012.0,Casual,HM Women Purple Wedges,data/fashion-dataset/images\56995.jpg
22306,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Inc. 5 Women Casual Brown Flats,data/fashion-dataset/images\22306.jpg
56882,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,HM Women Red Heels,data/fashion-dataset/images\56882.jpg
41669,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Catwalk Women Silver Heels,data/fashion-dataset/images\41669.jpg
20757,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Carlton London  Women Casual Brown Wedges,data/fashion-dataset/images\20757.jpg
41712,Women,Footwear,Shoes,Heels,Teal,Winter,2012.0,Casual,Catwalk Women Teal Wedges,data/fashion-dataset/images\41712.jpg
33105,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Flats,data/fashion-dataset/images\33105.jpg
43945,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Catwalk Women Brown Heels,data/fashion-dataset/images\43945.jpg
39715,Women,Footwear,Shoes,Heels,Brown,Spring,2013.0,Casual,Catwalk Women Brown Wedges,data/fashion-dataset/images\39715.jpg
49596,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Heels,data/fashion-dataset/images\49596.jpg
45355,Women,Footwear,Shoes,Heels,Beige,Summer,2016.0,Casual,Cobblerz Women Beige Sandals,data/fashion-dataset/images\45355.jpg
14478,Women,Footwear,Shoes,Heels,Red,Summer,2012.0,Casual,Enroute Women Casual Red Flats,data/fashion-dataset/images\14478.jpg
19020,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Strap Heels,data/fashion-dataset/images\19020.jpg
18555,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Casual Brown Flats,data/fashion-dataset/images\18555.jpg
56958,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,HM Women Blue Flats,data/fashion-dataset/images\56958.jpg
59028,Women,Footwear,Shoes,Heels,Pink,Winter,2012.0,Casual,Carlton London Women Plum Heels,data/fashion-dataset/images\59028.jpg
46607,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Catwalk Women Silver Heels,data/fashion-dataset/images\46607.jpg
43949,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black Heels,data/fashion-dataset/images\43949.jpg
14354,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Casual Brown Flats,data/fashion-dataset/images\14354.jpg
39584,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels,data/fashion-dataset/images\39584.jpg
45371,Women,Footwear,Shoes,Heels,Taupe,Summer,2016.0,Casual,Cobblerz Women Taupe Brown Sandals,data/fashion-dataset/images\45371.jpg
47613,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Portia Women Brown Heels,data/fashion-dataset/images\47613.jpg
54109,Women,Footwear,Shoes,Heels,Beige,Winter,2012.0,Casual,Rocia Women Beige Flats,data/fashion-dataset/images\54109.jpg
20754,Women,Footwear,Shoes,Heels,Black,Spring,2013.0,Casual,Carlton London Women Black Heels,data/fashion-dataset/images\20754.jpg
55632,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Flats,data/fashion-dataset/images\55632.jpg
22307,Women,Footwear,Shoes,Heels,Beige,Winter,2012.0,Casual,Inc. 5 Women Casual Beige Flats,data/fashion-dataset/images\22307.jpg
14440,Women,Footwear,Shoes,Heels,White,Summer,2012.0,Casual,Enroute Women Casual White Flats,data/fashion-dataset/images\14440.jpg
49599,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels,data/fashion-dataset/images\49599.jpg
15564,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Casual Blue Flats,data/fashion-dataset/images\15564.jpg
21047,Women,Footwear,Shoes,Heels,White,Fall,2011.0,Casual,Clarks Women Santa Cruz White Flats,data/fashion-dataset/images\21047.jpg
56920,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Sandals,data/fashion-dataset/images\56920.jpg
33518,Women,Footwear,Shoes,Heels,Blue,Summer,2016.0,Casual,Cobblerz Women Blue Peep Toes,data/fashion-dataset/images\33518.jpg
39569,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Flats,data/fashion-dataset/images\39569.jpg
43933,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black Heels,data/fashion-dataset/images\43933.jpg
56933,Women,Footwear,Shoes,Heels,Purple,Winter,2012.0,Casual,HM Women Purple Flats,data/fashion-dataset/images\56933.jpg
46598,Women,Footwear,Shoes,Heels,Beige,Summer,2012.0,Casual,Catwalk Women Beige Heels,data/fashion-dataset/images\46598.jpg
17673,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Pumps,data/fashion-dataset/images\17673.jpg
43953,Women,Footwear,Shoes,Heels,Purple,Winter,2012.0,Casual,Catwalk Women Purple Flats,data/fashion-dataset/images\43953.jpg
10289,Women,Footwear,Shoes,Heels,Black,Fall,2012.0,Casual,Clarks Women Soma Silk Leather Black Heels,data/fashion-dataset/images\10289.jpg
35815,Women,Footwear,Shoes,Heels,White,Summer,2012.0,Casual,Enroute Women White Heels,data/fashion-dataset/images\35815.jpg
39563,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Flats,data/fashion-dataset/images\39563.jpg
14370,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Casual Black Flats,data/fashion-dataset/images\14370.jpg
32833,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,iPanema Women Kirey Brown Flats,data/fashion-dataset/images\32833.jpg
39573,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Beige Flats,data/fashion-dataset/images\39573.jpg
2895,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Heeled Black Silver Strap Heels,data/fashion-dataset/images\2895.jpg
13047,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Inc 5 Women Casual White Wedges,data/fashion-dataset/images\13047.jpg
14441,Women,Footwear,Shoes,Heels,White,Summer,2012.0,Casual,Enroute Women Casual White Flats,data/fashion-dataset/images\14441.jpg
47592,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Portia Women White Flats,data/fashion-dataset/images\47592.jpg
32856,Women,Footwear,Shoes,Heels,Purple,Winter,2012.0,Casual,Grendha Women Kall Ad Purple Flats,data/fashion-dataset/images\32856.jpg
20279,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Casual Beige Heels,data/fashion-dataset/images\20279.jpg
2887,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Black Ballerinas,data/fashion-dataset/images\2887.jpg
46620,Women,Footwear,Shoes,Heels,Brown,Summer,2016.0,Casual,Catwalk Women Brown Sandals,data/fashion-dataset/images\46620.jpg
32852,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Grendha Women Ciaudia White Flats,data/fashion-dataset/images\32852.jpg
22290,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Inc. 5 Women Casual Silver Flats,data/fashion-dataset/images\22290.jpg
45815,Women,Footwear,Shoes,Heels,Orange,Summer,2012.0,Casual,Senorita Women Orange Flats,data/fashion-dataset/images\45815.jpg
26178,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Heels,data/fashion-dataset/images\26178.jpg
33106,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Flats,data/fashion-dataset/images\33106.jpg
49600,Women,Footwear,Shoes,Heels,White,Winter,2015.0,Casual,Catwalk Women White Flats,data/fashion-dataset/images\49600.jpg
41736,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Catwalk Women Golden Heels,data/fashion-dataset/images\41736.jpg
